CustomerID,Country,State,City,Lat Long,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,CLTV,Churn Reason,Cluster,Segment
2347-WKKAE,United States,California,Penryn,"38.859093, -121.182872",Male,No,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.4,4014.6,No,0,2662,No Churn,1,At-Risk New
8735-DCXNF,United States,California,Pilot Hill,"38.803731, -121.043799",Male,No,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.95,568.85,No,0,3519,No Churn,1,At-Risk New
3214-IYUUQ,United States,California,Pine Grove,"38.400264, -120.641274",Female,No,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.7,5860.7,No,0,4300,No Churn,2,Loyal High-Value
1936-UAFEH,United States,California,Pioneer,"38.546999, -120.271114",Female,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7279.35,No,0,5502,No Churn,2,Loyal High-Value
3587-PMCOY,United States,California,Placerville,"38.733714, -120.795213",Male,No,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.9,1064.95,No,0,4614,No Churn,1,At-Risk New
1027-LKKQQ,United States,California,Plymouth,"38.489273, -120.891614",Female,No,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5886.85,No,0,4480,No Churn,2,Loyal High-Value
7148-XZPHA,United States,California,Rancho Cordova,"38.602723, -121.279913",Male,No,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.4,4238.45,No,0,4162,No Churn,2,Loyal High-Value
5309-TAIKL,United States,California,Rio Linda,"38.688764, -121.457596",Female,No,No,No,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.8,418.3,No,0,4080,No Churn,1,At-Risk New
6856-RAURS,United States,California,Rio Oso,"38.954144, -121.482536",Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,136.05,No,0,2044,No Churn,1,At-Risk New
8778-LMWTJ,United States,California,River Pines,"38.545775, -120.743325",Female,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,708.2,No,0,5770,No Churn,0,Budget Customers
9717-IOAAF,United States,California,Rocklin,"38.7904, -121.236973",Male,No,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.85,788.55,No,0,2682,No Churn,1,At-Risk New
2845-KDHVX,United States,California,Sheridan,"38.984756, -121.345074",Female,No,Yes,No,64,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,68.3,4378.8,No,0,5425,No Churn,2,Loyal High-Value
0848-SOMKO,United States,California,Shingle Springs,"38.598936, -120.963092",Male,No,No,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),48.4,3442.8,No,0,4483,No Churn,2,Loyal High-Value
6734-FQAJX,United States,California,Somerset,"38.606703, -120.586659",Male,Yes,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.05,7171.7,No,0,4143,No Churn,2,Loyal High-Value
1535-VTJOQ,United States,California,Thornton,"38.157794, -121.520223",Female,No,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,553.0,No,0,3904,No Churn,0,Budget Customers
6368-TZZDT,United States,California,Vacaville,"38.333133, -121.920151",Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,96.85,No,0,5390,No Churn,0,Budget Customers
0943-ZQPXH,United States,California,Vacaville,"38.419088, -122.024568",Male,No,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.95,4122.9,No,0,5635,No Churn,2,Loyal High-Value
1293-BSEUN,United States,California,Volcano,"38.481902, -120.603668",Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.7,1482.3,No,0,4528,No Churn,0,Budget Customers
1302-TPUBN,United States,California,West Sacramento,"38.627951, -121.593287",Male,No,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1240.8,No,0,5637,No Churn,0,Budget Customers
2378-VTKDH,United States,California,Woodland,"38.71967, -121.862416",Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,6578.55,No,0,4073,No Churn,2,Loyal High-Value
0927-CNGRH,United States,California,Alta,"39.218096, -120.79153",Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,0,5272,No Churn,0,Budget Customers
8608-OZTLB,United States,California,Applegate,"38.983388, -120.988814",Male,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,2802.3,No,0,5975,No Churn,0,Budget Customers
2335-GSODA,United States,California,Camino,"38.748316, -120.675512",Male,No,No,Yes,23,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.1,857.75,No,0,2327,No Churn,1,At-Risk New
1952-DVVSW,United States,California,Colfax,"39.084645, -120.894014",Female,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,184.4,No,0,3509,No Churn,1,At-Risk New
6656-GULJQ,United States,California,Emigrant Gap,"39.23754, -120.720196",Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,6093.3,No,0,5940,No Churn,2,Loyal High-Value
9853-JFZDU,United States,California,Gold Run,"39.170376, -120.838404",Female,No,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.85,1861.1,No,0,3102,No Churn,1,At-Risk New
3777-XROBG,United States,California,Echo Lake,"38.851842, -120.076204",Female,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1079.65,No,0,4125,No Churn,0,Budget Customers
6994-FGRHH,United States,California,Meadow Vista,"39.003358, -121.022539",Male,No,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.15,7475.1,No,0,4649,No Churn,2,Loyal High-Value
4000-VGMQP,United States,California,Pollock Pines,"38.733908, -120.453416",Male,No,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.95,2862.55,No,0,2125,No Churn,1,At-Risk New
3999-WRNGR,United States,California,Soda Springs,"39.279068, -120.414275",Female,No,Yes,Yes,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.75,3069.45,No,0,6307,No Churn,0,Budget Customers
3466-RITXD,United States,California,Twin Bridges,"38.805481, -120.13287",Male,No,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,No,0,5461,No Churn,0,Budget Customers
2680-XKKNJ,United States,California,Weimar,"39.00978, -120.978273",Female,No,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),58.2,469.25,No,0,3325,No Churn,1,At-Risk New
2974-GGUXS,United States,California,Granite Bay,"38.749466, -121.184196",Female,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.95,3301.05,No,0,3273,No Churn,1,At-Risk New
7994-XIRTR,United States,California,Roseville,"38.784329, -121.373245",Male,Yes,No,No,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,3529.95,No,0,6161,No Churn,2,Loyal High-Value
2101-RANCD,United States,California,El Dorado Hills,"38.684437, -121.055634",Female,No,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,4144.9,No,0,5832,No Churn,2,Loyal High-Value
7921-BEPCI,United States,California,Rocklin,"38.823278, -121.281856",Female,No,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.75,4265.0,No,0,4515,No Churn,2,Loyal High-Value
8510-TMWYB,United States,California,Sacramento,"38.584505, -121.491956",Female,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3246.45,No,0,5898,No Churn,2,Loyal High-Value
3258-ZKPAI,United States,California,Sacramento,"38.608405, -121.449942",Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.6,8337.45,No,0,5227,No Churn,2,Loyal High-Value
1428-IEDPR,United States,California,Sacramento,"38.574856, -121.46504",Male,No,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,5731.4,No,0,5624,No Churn,2,Loyal High-Value
5298-GSTLM,United States,California,Sacramento,"38.550722, -121.457314",Female,Yes,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.4,6176.6,No,0,4483,No Churn,2,Loyal High-Value
4450-YOOHP,United States,California,Sacramento,"38.556306, -121.495817",Female,No,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.65,1905.4,No,0,5433,No Churn,0,Budget Customers
6728-CZFEI,United States,California,Sacramento,"38.567594, -121.437507",Female,No,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,56.15,931.9,No,0,5473,No Churn,0,Budget Customers
3653-NCRDJ,United States,California,Sacramento,"38.625096, -121.383658",Male,No,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,776.25,No,0,5594,No Churn,0,Budget Customers
6121-TNHBO,United States,California,Sacramento,"38.512569, -121.495184",Female,Yes,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),83.0,5243.05,No,0,5428,No Churn,2,Loyal High-Value
5119-NZPTV,United States,California,Sacramento,"38.475465, -121.443625",Male,Yes,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,141.65,No,0,5592,No Churn,0,Budget Customers
6519-ZHPXP,United States,California,Sacramento,"38.517295, -121.439819",Female,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.3,7679.65,No,0,4183,No Churn,2,Loyal High-Value
3472-QPRCH,United States,California,Sacramento,"38.542532, -121.378826",Male,No,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,1006.9,No,0,3217,No Churn,1,At-Risk New
8224-UAXBZ,United States,California,Sacramento,"38.549185, -121.328386",Female,No,Yes,No,58,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,2540.1,No,0,5137,No Churn,0,Budget Customers
9610-WCESF,United States,California,Sacramento,"38.486938, -121.395805",Male,No,No,No,67,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,No,0,6344,No Churn,2,Loyal High-Value
2486-WYVVE,United States,California,Sacramento,"38.490508, -121.284171",Male,No,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,79.3,2484.0,No,0,5238,No Churn,0,Budget Customers
3865-ZYKAD,United States,California,Sacramento,"38.494832, -121.529447",Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,No,0,4503,No Churn,2,Loyal High-Value
1422-DGUBX,United States,California,Sacramento,"38.445939, -121.496855",Male,No,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,2619.15,No,0,2735,No Churn,1,At-Risk New
2999-AANRQ,United States,California,Sacramento,"38.619049, -121.517552",Female,No,No,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1524.85,No,0,5138,No Churn,0,Budget Customers
8668-KNZTI,United States,California,Sacramento,"38.646209, -121.52446",Male,No,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,2790.65,No,0,5957,No Churn,0,Budget Customers
0480-KYJVA,United States,California,Sacramento,"38.685069, -121.543709",Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,1784.5,No,0,5897,No Churn,0,Budget Customers
9746-YKGXB,United States,California,Sacramento,"38.646096, -121.442433",Male,No,Yes,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2276.1,No,0,6340,No Churn,0,Budget Customers
3926-YZVVX,United States,California,Sacramento,"38.660442, -121.346321",Female,No,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,No,0,2157,No Churn,1,At-Risk New
6000-UKLWI,United States,California,Sacramento,"38.687367, -121.34848",Male,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,802.35,No,0,4982,No Churn,0,Budget Customers
6332-FBZRI,United States,California,Sacramento,"38.585826, -121.376263",Male,No,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,No,0,5589,No Churn,2,Loyal High-Value
2096-XOTMO,United States,California,Marysville,"39.19514, -121.503883",Female,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,275.9,No,0,4146,No Churn,0,Budget Customers
3266-FTKHB,United States,California,Beale Afb,"39.125311, -121.392283",Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.15,343.45,No,0,2717,No Churn,1,At-Risk New
8221-EQDGL,United States,California,Alleghany,"39.467828, -120.841386",Male,No,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.0,2130.45,No,0,4355,No Churn,0,Budget Customers
2346-LOCWC,United States,California,Arbuckle,"38.982373, -122.047751",Female,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,No,0,6186,No Churn,0,Budget Customers
0298-XACET,United States,California,Berry Creek,"39.657228, -121.37778",Male,No,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,No,0,5396,No Churn,0,Budget Customers
7560-QJAVJ,United States,California,Biggs,"39.457388, -121.818201",Female,No,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,No,0,5474,No Churn,2,Loyal High-Value
2995-YWTCD,United States,California,Browns Valley,"39.292334, -121.320597",Female,No,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.9,467.7,No,0,5396,No Churn,0,Budget Customers
9137-UIYPG,United States,California,Butte City,"39.449794, -121.936372",Female,No,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,3756.45,No,0,5447,No Churn,2,Loyal High-Value
2809-ZMYOQ,United States,California,Camptonville,"39.432127, -121.099287",Female,No,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,No,0,4341,No Churn,2,Loyal High-Value
5084-OOVCJ,United States,California,Canyon Dam,"40.171312, -121.120605",Female,No,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,920.5,No,0,5465,No Churn,0,Budget Customers
0254-WWRKD,United States,California,Challenge,"39.461768, -121.195825",Female,No,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,No,0,5122,No Churn,2,Loyal High-Value
7727-SHVZV,United States,California,Chico,"39.745712, -121.84333",Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,150.35,No,0,4883,No Churn,0,Budget Customers
5339-PXDVH,United States,California,Clipper Mills,"39.562239, -121.14836",Male,No,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,No,0,3559,No Churn,1,At-Risk New
2205-LPVGL,United States,California,Colusa,"39.273096, -122.050763",Male,Yes,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,No,0,5035,No Churn,2,Loyal High-Value
8782-NUUOL,United States,California,Crescent Mills,"40.080342, -120.957805",Male,No,No,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.0,4801.1,No,0,4807,No Churn,2,Loyal High-Value
7601-WFVZV,United States,California,Downieville,"39.578792, -120.780786",Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,0,3718,No Churn,1,At-Risk New
4609-KNNWG,United States,California,Dunnigan,"38.931425, -121.946081",Female,No,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,550.1,No,0,4870,No Churn,0,Budget Customers
4868-AADLV,United States,California,Durham,"39.607831, -121.777959",Male,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.25,7862.25,No,0,4578,No Churn,2,Loyal High-Value
9529-OFXHY,United States,California,Elk Creek,"39.53222, -122.594879",Male,No,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,No,0,5415,No Churn,0,Budget Customers
2669-QVCRG,United States,California,Forest Ranch,"40.077028, -121.494168",Female,No,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,No,0,2299,No Churn,1,At-Risk New
2478-EEWWM,United States,California,Glenn,"39.597975, -122.032248",Male,No,Yes,No,59,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.3,2666.75,No,0,5905,No Churn,0,Budget Customers
9174-IHETN,United States,California,Goodyears Bar,"39.564113, -120.868836",Female,No,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),70.35,3533.6,No,0,5521,No Churn,2,Loyal High-Value
